epoch_s,bus_V,current_A,power_W
1781973970.9220,19.4175,0.60990,11.8427
1781973970.9748,19.4200,0.60290,11.7083
1781973971.0263,19.4200,0.60290,11.7083
1781973971.0810,19.4200,0.60290,11.7083
1781973971.1326,19.4213,0.59813,11.6163
1781973971.1859,19.4213,0.59813,11.6163
1781973971.2360,19.4213,0.59813,11.6163
1781973971.2911,19.4213,0.59813,11.6163
1781973971.3415,19.4213,0.59813,11.6163
1781973971.3946,19.4213,0.59813,11.6163
1781973971.4493,19.4200,0.60537,11.7564
1781973971.5044,19.4200,0.60537,11.7564
1781973971.5572,19.4225,0.59773,11.6093
1781973971.6102,19.4225,0.59773,11.6093
1781973971.6612,19.4225,0.59773,11.6093
1781973971.7162,19.4225,0.59818,11.6181
1781973971.7692,19.4225,0.59818,11.6181
1781973971.8243,19.4225,0.59818,11.6181
1781973971.8748,19.4225,0.59647,11.5850
1781973971.9299,19.4225,0.59647,11.5850
1781973971.9826,19.4225,0.59825,11.6195
1781973972.0329,19.4225,0.59825,11.6195
1781973972.0842,19.4225,0.59825,11.6195
1781973972.1392,19.4213,0.59855,11.6246
1781973972.1916,19.4213,0.59855,11.6246
1781973972.2428,19.4213,0.59855,11.6246
1781973972.2978,19.4213,0.59760,11.6061
1781973972.3523,19.4213,0.59760,11.6061
1781973972.4034,19.4187,0.60700,11.7872
1781973972.4581,19.4187,0.60700,11.7872
1781973972.5099,19.4187,0.60700,11.7872
1781973972.5649,19.4213,0.59928,11.6387
1781973972.6200,19.4213,0.59928,11.6387
1781973972.6748,19.4213,0.59928,11.6387
1781973972.7275,19.4225,0.59808,11.6161
1781973972.7821,19.4225,0.59808,11.6161
1781973972.8371,19.4213,0.60115,11.6751
1781973972.8905,19.4213,0.60115,11.6751
1781973972.9414,19.4213,0.60115,11.6751
1781973972.9965,19.4225,0.59652,11.5860
1781973973.0515,19.4225,0.59652,11.5860
1781973973.1060,19.4225,0.59652,11.5860
1781973973.1581,19.4213,0.60018,11.6561
1781973973.2095,19.4213,0.60018,11.6561
1781973973.2608,19.4213,0.59768,11.6076
