epoch_s,bus_V,current_A,power_W
1781971811.7770,19.4850,0.38868,7.5733
1781971811.8281,19.4850,0.38868,7.5733
1781971811.8829,19.4850,0.38868,7.5733
1781971811.9352,19.4887,0.37813,7.3692
1781971811.9902,19.4887,0.37813,7.3692
1781971812.0452,19.4887,0.37710,7.3492
1781971812.0998,19.4887,0.37710,7.3492
1781971812.1518,19.4887,0.37710,7.3492
1781971812.2022,19.4875,0.37885,7.3828
1781971812.2526,19.4875,0.37885,7.3828
1781971812.3060,19.4875,0.37885,7.3828
1781971812.3570,19.4887,0.37588,7.3253
1781971812.4104,19.4887,0.37588,7.3253
1781971812.4636,19.4887,0.37862,7.3789
1781971812.5148,19.4887,0.37862,7.3789
1781971812.5685,19.4887,0.37862,7.3789
1781971812.6208,19.4887,0.37685,7.3443
1781971812.6750,19.4887,0.37685,7.3443
1781971812.7301,19.4887,0.37685,7.3443
1781971812.7839,19.4887,0.37530,7.3141
1781971812.8390,19.4887,0.37530,7.3141
1781971812.8940,19.4887,0.37662,7.3400
1781971812.9490,19.4887,0.37662,7.3400
1781971813.0040,19.4887,0.37662,7.3400
1781971813.0584,19.4900,0.37485,7.3058
1781971813.1135,19.4900,0.37485,7.3058
1781971813.1685,19.4900,0.37485,7.3058
